docid,target,generated,score
30953308,"Conclusion A prospect i ve negative association was observed between muscular fitness in childhood/adolescence and adiposity and cardiometabolic parameters in later life , together with a positive association for bone health .
There is inconclusive evidence for low back pain benefits","RESULTS A st and ard deviation increase in childhood CRF or muscular strength ( males ) was associated with low fasting glucose ( CRF : =-0.06mmol/L ), fasting insulin ( CRF ; p0.001, low risk of cardiovascular disease ( r=0.43 ); the lowest weight gain was observed among the girls ( 0.05).",0.9414840050519112
31720713,"In subacute and chronic stroke studies , the skeletal sites in the paretic limbs sustained a more pronounced decline in bone quality than did their counterparts in the non-paretic limbs .
The rate of changes showed a decelerating trend as post-stroke duration increased , but the timing of achieving the steady rate differed across skeletal sites .
The magnitude of bone changes in the paretic upper limb was more pronounced than the paretic lower limb .
There was a strong relationship between muscle strength/mass and bone density/strength index .
Muscle spasticity seemed to have a negative impact on bone integrity in the paretic upper limb , but its influence on bone properties in the paretic lower limb was uncertain .
Substantial bone changes in the paretic limbs occurred particularly in the first few months after stroke onset .
Early intervention , muscle strength training , and long-term management strategies may be important to enhance bone health post-stroke .","The results indicated the implication s for the use of tDCS in balance and gait training rehabilitation after stroke' 'Purpose Bone fragility to increased fracture risk, but little is known about the emergence of post-stroke bone loss.",0.8948556600391943
28578534,Only three multi-item and two single-item instruments were identified as being reliable and valid among pediatric cancer or HSCT patients and would therefore be appropriate to measure anxiety in this population,"Prognostic research also informs the design of intervention studies by helping define subgroups of patients who may benefit from a new treatment and by providing necessary information about the natural history of a disorder ( 2 ). It is essential that investigators conducting systematic review s thoroughly appraise the method ologic quality of included studies to be confident that a study's design, conduct, analysis ', and interpretation have adequately reduced the opportunity for bias ( 3 ), 4 ).",0.3558828823194164
16867188,"Conclusion Fluoxetine was not statistically different in either tolerability or efficacy when compared with duloxetine .
Venlafaxine was significantly superior to duloxetine in all analyses except dropout rate .
In the absence of relevant data from head-to-head comparison trials , results suggest that venlafaxine is superior compared with duloxetine and that duloxetine does not differentiate from fluoxetine","RESULTS The numbers of patients receiving each regimen were as follows : placebo, n = 777 ; duloxetine 40 mg/d (, r and omized ) compared to placebo ( HAM ), and fluoxetine ( placebo- and paroxetine 20 mg ].",0.007849975177867763
21838650,"Conclusions : Of the most commonly used measures , the majority lacked sufficient evidence to warrant their use with older adults .
Based on psychometric evidence , three measures ( Beck Anxiety Inventory , Penn State Worry Question naire , and Geriatric Mental Status Examination ) showed psychometric properties sufficient to justify the use of these instruments when assessing anxiety in older adults .
In addition , two measures developed specifically for older adults ( Worry Scale and Geriatric Anxiety Inventory ) were also found to be appropriate for use with older adults","( 2008 ) indicated that 34 of the 37 measures reviewed ed met pre-established “ evidence -based assessment ” ( EBA ), but the focus of these articles tended to be on the utility ( e, utility ; p.611 ); rather than the clinical utility of (i ] treatment. The utility - based s : (ii ): (iii )... (iv)... (v) (vi) [(vii)] [[(viii)].. [ (ix) ]: [x] ].[[ix]... [X] (x) = [ix]) [Y] =[x]. [y] x = x] X = X [] Y = []) x![Y = Y] y = y?[y = >] [Z = Z] Z = z ],[X =Z] z =...[Z=Z ]) X= Z [0, 0] [, Z=][, z=], Z=0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 28, 29, 30, 31] /x = - _ ### [###] -### /X #### /[###/######.<n> [/[/][/]/ [. ][][]] + [] => [ [ /] + +[] > [ +] * [+]+[+ + = = +][ + > > + * + => => +* + +3 + +2 + (+ +4 + +5 + +1 + +10 +++ +5 +5 +2 +2 +5+ +2+ +1 +2 +1++3 +5 +1 +1 +5 +8 ++1 ++3++1+1++4 +5+1 +5+3 +2 + +10 +5+4 +2+1 +1+1 +2+3+3 +1 +1+3+1+4++) + (+1 ++4 +1 (+ +) + ( +.) * *+ ++ + - + (2) + (3) + (1) + b + – +, +( + plus +: + 1) + 3 + 3) + x + % + 0 + 2 + 2) + • + The following. In this paper, we found that we   (1)  (2)  (3)  ( ( 1) [ (2) (2) [ (3) (3) [ (1) (1) [: [*] t (2). We",0.03257094041852337
25913420,"There was consistent evidence from cross-sectional data of an unfavourable association between total sedentary time and insulin sensitivity .
There was also some evidence that total sedentary time was unfavourably associated with fasting insulin , insulin resistance and triglycerides .
Furthermore , there was some evidence from cross-sectional data of a favourable association between breaks in sedentary time and triglycerides .
CONCLUSION Total sedentary time was consistently shown to be associated with poorer insulin sensitivity , even after adjusting for time spent in physical activity .","Results For both accelerometer-derived sedentary time (  100 counts.min1 ) and IPAQ-reported sitting time significant positive ( negative for HDL cholesterol ), relationships were observed with all measured risk factors – i.e.",0.9816497289661296
29457570,"The administration of currently evaluated prebiotic-supplemented formulae to healthy infants does not raise safety concerns with regard to growth and adverse effects .
Some favourable clinical effects are possible , primarily stool softening , which may be beneficial in some infants .
Currently , there is no existing robust evidence to recommend the routine use of prebiotic-supplemented formulae .","Methods : In a double-blind, r and omized study, 21- to 30-day-old term infants vaginally delivered and exclusively formula-fed received a cow's milk – based formula ( control ), n = 80 ) or the same formula with 4 g/L ( 1:1 ratio ] of PDX/GOS ( PDE/ GOS ). Modifying formula by adding prebiotics may bring gut microbiota concentrations closer to that of BF infants in terms of beneficial microbes"" 'In this double blind ', riboflavin fructo-oligosaccharides [FOS and long-chain galactosidases] were tested after 8 and 26 wk.",0.842259797749181
22008401,3 : It is suggested that deep breathing exercises provide the same benefit as incentive spirometry in the preoperative and postoperative setting to prevent postoperative pulmonary complications .,"RESULTS After six minute walk test ( 6-MWT ), the score of the dyspnea ( 1.6+/-0.6 vs 0.6+/-0.3 ), P0.05 ; the perceived effort ( 13.4+/-1.2  vs 9.1+/-0.7) was significantly lower in the control group ( PPC ); however, there were no significant differences between the two groups at the time of study.",0.027922304717685593
30320723,"Conclusion In patients with paroxysmal atrial fibrillation  , cryoballoon and radiofrequency ablation produce similar results in terms of freedom from recurrent atrial fibrillation or atrial tachyarrhythmias but with a different safety profile , being cryoballoon ablation less associated with cardiac complications but more likely to cause phrenic nerve palsy","When patients with and without AF recurrence were analyzed, no significant difference was observed in the mean number of PVs in which the ablation end point was reached ( 3.41.2 versus 3.70.87 ) and PVS isolated ( 1.51.4 versus 1.61 ). Radiofrequency ablation has been performed specifically by RF ablation methods in two patient populations (January 2016 ), whereas the propensity score for ablation was similar between the two groups ( P =.25 % ; P  0.001). OBJECTIVE The purpose of this study was to report data from the German ablation registry with respect to efficacy and safety in pulmonary vein ablation with different energy sources for paroxysmal AF after 1-year follow-up?",0.003090972556956356
30397494,For blood glucose there was little difference between groups at any time point .,CONCLUSIONS The decline in blood glucose levels is less with IHE compared with MOD during both exercise and recovery in individuals with type 1 diabetes' 'The lack in control of insulin release combined with an inadequate carbohydrate ( CHO ) ingestion accounts for the occurrence of frequent metabolic unbalances during exercise in type 2 diabetic patients.,0.9950535134176388
32242450,"Conclusions and implication s of key findings : Fluoxetine is associated with a significantly greater reduction in OCD severity , as measured by the CY-BOCS , NIMH-OC and CGI-S , in children and adolescents .
Additionally , it is well tolerated in children and adolescents .
The acceptability is comparable to that of the placebo-treated group .","The results suggest that fluoxetine, but not tricyclic antidepressants ( 200 mg )–induced serotonin increases in plasma cortisol and prolactin hydrochloride ( PRL) concentrations were studied in patients with depression or OCD by a presynaptic mechanism' ""Prospectively design ed clinical trials have demonstrated the efficacy and safety of fluoxetine in adults with major depressive disorder and obsessive-compulsive disorder ( OCD).",0.9778694934072403
27820540,"Conclusions Stroke secondary prevention lifestyle interventions are effective in terms of affecting positive change in relation to lifestyle behaviours , physiological and secondary outcomes .
However , there was insufficient evidence to determine the effect of intervention on incidence of stroke recurrence .","A total of 626 ( 76.2 % ) respondents correctly listed 1 established stroke risk factor, but only 409 ( 49.8 % ') responded to a telephone survey demonstrating that the risk of stroke was reduced after the integrated stroke care program ( P0.001). The 4-week treadmill and overground walking program was implemented in the community after having suffered a stroke more than 6 months previously ; however, there was no significant difference in walking speed between the two groups.",0.1757678874029255
24256847,"Consistent with our previous review , several domains of GA are associated with adverse outcomes .","CONCLUSION The G-8 shows good screening properties for identifying elderly cancer patients who could benefit from CGA' 'Chemotherapy is associated with toxicity in elderly patients with potentially curable malignancies, posing the dilemma of whether to intensify therapy and reduce adverse effects ( erlotinib ) after unexpected progression ( lung cancer ( and 7 % elderly ), and the feasibility of this treatment was not evaluated. We conducted a prospect i ve trial aim ed in November 2000 to March 2006 ; 100 patients were stratified using a CGATM into three groups ( fit  70 years ); 80 % of NSCLC patients received a rituximab plus cyclophosphamide (, doxorubicin) s adjuvant treatment : 4 % were unfit and 71 % neutropenic ).",0.012279196724280994
27820577,"The effective management of patients with congestive heart failure in long term home care setting s is important in reducing rehospitalization , emergency department visits and improving quality of life .","Results Patients hospitalized with New York Heart Association class III or IV heart failure, with a left ventricular ejection fraction  or = 35 % were r and omized to receive cardiac revascularization ( CHF) program care or cardiac failure program ( Alere Medical ) care plus the Te MOBIle system ( Te Mobile ), Reno. Results The study was stopped at 3 months after the outcome of the intervention group was lower than expected ( P = 0.05) CONCLUSIONS The reduction in hospital readmission costs ( p = 0.03 ).",0.9848522196155924
29478018,"The results showed that evidence is scarce and that very few scores fulfilled the applicability parameters and psychometric quality .
Scores measuring adherence to MD are useful tools for identifying the dietary patterns of a given population .","An inverse association with greater adherence to this diet was evident for both death due to coronary heart disease ( adjusted hazard ratio, 0.67 [ 95 percent confidence interval = 0.02 ] ) and mortality from cancer ( P 0.001) : Food-frequency scores for the Mediterranean diet is inversely associated with the dietary health of women. On the other side of the spectrum, the participants in the highest TAC quartile had a diet score that incorporated the inherent characteristics of a Mediterranean-diet diet ; however, they had lower TAC than participants who had no clinical evidence of cardiovascular disease.",0.997133888663671
25939649,"The present systematic review and meta- analysis of all available data sources suggest that digoxin use is associated with an increased mortality risk , particularly among patients suffering from AF","METHODS We studied 178 patients with New York Heart Association class II or III heart failure and left ventricular ejection fraction of 35 percent or less in normal sinus rhythm who were clinical ly stable while receiving digoxin, diuretics ; an angiotensin-converting-enzyme inhibitor ( captopril or enalapril ).",0.9787731032383471
28560516,This review article provides an overview on the published clinical risk scores related to outcomes of rhythm control strategy or AF progression,"The outcomes in 453 patients with AVNA ( 26 % of whom underwent an implantable cardiac defibrillator implant and 37 % underwent cardiac resynchronization therapy implant ) were compared with AF patients without AVna after propensity score 1:1 matching. Ablation to the left atrial appendage ( CFAE, median arm length was 75 % ; P0.001), and atrial fibrillation was closely associated with the PR interval (RCAC ), and CFAe was the most likely to have persistent atrial vein ablation ( P=0.02 ).",0.9980831342135771
20626853,"Although most study - authors were positive , we could not draw firm conclusions about any of the pharmaceutical interventions .
Even patients that received placebo intervention showed improvement .
There is weak evidence that reduction mammaplasty may be helpful to treat inframammary intertrigo .
Conclusions There is no evidence at all about the prevention of intertrigo and there is no firm evidence about its treatment .","In the group receiving once-weekly fluconazole, there were 58 tinea pedis infections and 77 nonpedis infections ( tin ea corporis ) and cutaneous c and idosis ). Patients received treatment until clinical ly cured or up to a maximum of 6 weeks ( the cure rate was measured as a 1 % ), however patients were treated with a solution that was significantly different from the community of patients.",0.13740778390770572
14974070,"Calcium was more effective than placebo in reducing rates of bone loss after two or more years of treatment .
REVIEW ER 'S CONCLUSIONS Calcium supplementation alone has a small positive effect on bone density .
The data show a trend toward reduction in vertebral fractures , but it is unclear if calcium reduces the incidence of non vertebral fractures","These data suggest that bone loss in calcium-supplemented, older postmenopausal women can be further arrested by concomitant increases in trace mineral intake.' 'During a two-year study [Prospective randomized controlled trial of calcium supplementation in healthy older women with osteoporosis ], we examined the effect of Calcium supplementation on bone density in 43 women in the early premenopausal period who were assigned to one of three treatment groups : percutaneous hormone replacement therapy ( combined with progesterone during the second year ) ; oral calcium ( 2000 mg daily ), and placebo [.",0.13290041942283506
29037523,CONCLUSIONS At least one PROM with some evidence for aspects of validity and reliability was available for six of the eight m and atory domains of the PsA COS,"[""OBJECTIVES This analysis aim ed to confirm the reliability, validity and responsiveness of the Psoriasis Symptom Diary ( PSD ) using data from two Phase III studies in patients with moderate to severe chronic plaque psoriasis. Responsiveness was evaluated and the WPS tool was used to assess the patient-reported responses to the WI-NRS questionnaire in the study's participants.",0.6797424805287816
19370677,This review finds no evidence that cannabinoids are effective in the improvement of disturbed behaviour in dementia or in the treatment of other symptoms of dementia .,"These results indicate that dronabinol is a promising novel therapeutic agent which may be useful not only for treatment of anorexia but also to improve disturbed behavior in patients with Alzheimer's disease"" 'Rationale Nighttime agitation occurs frequently in students with dementia and represents the number one burden on caregivers today. Methods In an open-label pilot study, six consecutive patients in the late stages of dementia ( suffering from circadian and behavioral disturbances ) and living in a nursing home were then assessed on a scale of negative impact on their cognitive function ( a measure of the ability of patients to control their own behavior) but no response was observed.",0.0028764156376826755
25668264,"The associations between BP-lowering treatments and outcomes were not significantly different , irrespective of drug class , except for stroke and heart failure .
AND RELEVANCE Among patients with type 2 diabetes , BP lowering was associated with improved mortality and other clinical outcomes with lower RRs observed among those with baseline BP of 140 mm Hg and greater .
These findings support the use of medications for BP lowering in these patients","There was no significant difference in the incidence of primary outcomes between nifedipine-treated and co-amilozide – treated patients with diabetes at baseline ( n=1302 ) ( 8.3 % versus 8.4 % ; relative risk, 0.99 : 95 % CI ), died from cardiovascular disease ( p=0.028 ] and atenolol patients were at least 4 times more likely to die from vascular causes than patients treated with placebo.",0.0025755561384391426
27836071,"For workers with persistent neck and shoulder pain , evidence supports mixed supervised and unsupervised high-intensity strength training or advice alone ( grade s I-III NAD ) .
A multimodal approach including manual therapy , self-management advice , and exercise is an effective treatment strategy for both recent-onset and persistent neck pain","The effect of exercise on the 0–10 pain intensity scale was 1.1 ( 95%CI ]1.8 to ;0.3, p = 0.005 ) at 6 weeks and s0.2 ( 0.6 to1.0 ), p= 0.59 ( six-month time interval : 9.8 % difference between exercise groups and neck circumference. The Effect on function was 0.9 ( 0.3 to 1.6 t ); 95% confidence interval for neck pain was observed between groups at 13 weeks CONCLUSION? Patients in the neck exercise group were examined at 12 weeks intervals ( NCT00953 ).",0.9194849764688422
27071989,"Although the convergent validity of ImPACT was supported , evidence of discriminant and predictive validity , diagnostic accuracy and responsiveness was inconclusive .
The review found many factors influenced the validity and utility of ImPACT scores .","Results Sixty-four percent of concussed athletes reported a significant increase in symptoms, as judged by postconcussion symptom scores. The test scores were used in a military test population which consisted of four NCATs (Cognitive Processing PACT ) and Post Concussion Symptom Scale scores ( PCSS ).",0.8860797461806194
25452221,"The available trial data suggest that advancing enteral feed volumes at daily increments of 30 ml/kg to 35 ml/kg does not increase the risk of necrotising enterocolitis in very preterm or VLBW infants .
Advancing the volume of enteral feeds at slow rates result ed in several days delay in regaining birth weight and establishing full enteral feeds .
The applicability of these findings to extremely preterm , extremely low birth weight , or growth-restricted infants is limited .","Enteral feeding was started at a significantly earlier mean ( SD ) age in infants who did not develop nosocomial mortality ( 2.8 ( 2.6 ), v 4.8 ( 3.7 ] days, p = 0.0001 ). RESULTS The continuously fed infants were more likely to achieve full clinical outcome ( HR = 1.86 ; 95% confidence interval = 0.86 to 0.88 ); the risk of neonatal mortality was significantly reduced in the continuous feeding group.",0.9949208689493182
27483307,"The baseline characteristics related to lipid profile were more favorable for metabolically healthy obese than for metabolically unhealthy obese .
Changes in fasting glucose , HOMA-IR and hsCRP did not show significant changes .
Sufficient evidence was not found to support the use of specific diets in metabolically healthy obese subjects .
This analysis suggests that the effect of caloric restriction exerts its effects through a reduction in BMI , blood pressure and triglycerides in metabolically healthy obese ( MHO ) patients","RESULTS A total of 137 of 677 NW individuals ( 20 % ) were classified as insulin resistant and normal weight ( IR-NW), and 72 of 330 obese patients ( 22 % "" )"" were classed as Insulin-resistant and obese ( IS-obese ).",0.13545353237204474
27842225,"The findings from this systematic review suggest favorable effects on the readmission rates .
As well , the individualized patient education intervention is effective in promoting statistically significant changes in quality of life , performance of health behaviours , depression , and anxiety","The intervention group did not have better overall pain management although they had some reduction in painrelated interference in activities ( t(355)=2.54, P0.01 ) and fewer concerns about taking analgesics ( F(1,313)=2.7 ), a significant increase in the study intervention and support group was found at a hospital readmission. No significant effect of the intervention on readmission and re-use of health care resources were found in a study of patients with heart failure and acute myocardial infarction ( Intensive care and intensive use of nurses were evaluated as a source of self-care intervention ).",0.9483116034384371
22889860,"These two scales show similar attributes with reasonably good internal consistency and responsiveness .
Either the Fatigue Scale or PedsQL Multidimensional Fatigue Scale can be incorporated into clinical research .","The association of chemotherapeutic agents with fatigue varied between patient self-report and parent report, but the type of chemotherapy and radiotherapy agents used was not associated with most changes in fatigue' 'The Memorial Symptom Assessment Scale ( MSAS ) is a new patient-rated instrument that was developed to provide multidimensional information about a diverse group of common symptoms.",0.004121857995805786
29627967,"The HBET group did not show improvement in MWD/T compared with the WA group ( SMD 0.30 , 95 % CI -0.45 to 1.05 ; P = 0.43 ; moderate- quality evidence ) .Compared with HBET , SET was more beneficial for PFWD/T but had no effect on quality of life parameters nor on self-reported functional impairment .
Compared with WA , SET was more beneficial for PFWD/T and self-reported functional impairment , as well as for some quality of life parameters ( e.g. , physical functioning , pain , and physical component summary after 12 months ) , and HBET had no effect .
Data show no obvious effects on mortality rates .
Evidence of moderate and high quality shows that SET provides an important benefit for treadmill-measured walking distance ( MWD and PFWD ) compared with HBET and WA , respectively .
Although its clinical relevance has not been definitively demonstrated , this benefit translates to increased MWD of 120 and 210 meters after three months in SET groups .
These increased walking distances are likely to have a positive impact on the lives of patients with IC .
Data provide no clear evidence of a difference between HBET and WA .
Trials show no clear differences in quality of life parameters nor in self-reported functional impairment between SET and HBET .","The walking training group performed an acute exercise session comprising 15  2-min bouts of walking at the heart rate of claudication pain onset, with 2-MIN interpolated rest intervals. CONCLUSION : Walking exercise prescribed at a heart-rate of caudature pain-onset enables patients with intermittent claudidication to exercise with maximal levels of pain and improves walking performance' 'BACKGROUND This prospect i ve and r and omized controlled clinical trial determined whether an optimal exercise program length exists to efficaciously change cladication onset time ( COT ) and peak walking time [ PWT ] in patients who have peripheral artery disease and peripheral arterial disease.",0.9971409429861746
19821358,The results do not provide sufficient evidence for or against recommending probiotics for the treatment of BV .,"A study of 55 vaginal sample s from 11 postmenopausal women showed the presence of BV by the Gram stain-based Nugent scoring system, and polymerase chain reaction-denaturing gradient gel electrophoresis showed that Bacteroides or Prevotella species were the most common isolates recovered ( 24 of 25 ). The use of at least one complementary health product or method was reported by 59 % of patients with vulvodynia and 96 % with genital warts ( P  0.001 ).",0.7324275370954489
30273409,"With this caveat in mind , the results of the current meta- analysis suggest that hatha yoga does not have effects on acute , chronic and /or treatment-resistant mood and anxiety disorders compared to treatment as usual or active control groups .
However , when compared to psychoeducation , hatha yoga showed more reductions in depression .","CONCLUSION On the basis of this study, we recommend yoga as an effective adjunctive intervention for individuals with continued depressive symptoms despite antidepressant treatment."" BACKGROUND Yoga is a well-known and effective method for improving mental health. Evidence on the impact of yoga on mood during pregnancy is limited : A total of 58 patients in the study were randomized to either yoga or a control group (n = 60 ) ; the yoga group was randomly assigned to receive either the standard yoga intervention or the sham group.",0.9052932968691377
29185808,"The effects of curcuminoids on lipids were not found to be dependent on the duration of supplementation .
Conclusion : This meta- analysis has shown that curcuminoid therapy significantly reduces plasma triglycerides and increases HDL-C levels","We also performed an exploratory analysis of 10 subjects with stroke or transient ischemic attack ( PERFORM ; n=19 100 ) and Stroke Prevention by Aggressive Reduction in Cholesterol Levels ( SPARCL ); n=4731 ] trials who were treated with a statin and who had high-density lipoprotein cholesterol and triglycerides measurements 3 months after r and omization. The primary outcome measure for this trial was the serum lipid profile, which was significantly reduced by curcuminoids ( p = 0.009 ), compared with placebo ( n=10 498 ).",0.9944939227727168
31284372,"For the functional capacity and medical care parameters , preoperative combined aerobic , resistance , and inspiratory muscle training was shown to be effective if comprising one to four weeks , performing 1 - 3 sessions per week , with moderate intensity ( 50 % for endurance capacity ) .","Methods Participants with advanced lung cancer, Eastern Cooperative Oncology Group performance status ( PS ) 2 ; the incidence of pulmonary disease ( stage : PS 0 - 1 versus 2 ] and ability to complete six-min walk test ( p = 5.0 ); the control group did not increase their PA enough compared to the controlled trial group. RESULTS We recruited 112 patients ( 56 ( 50.4 % ), were r and omized to EX - the primary outcome of the PPC trial ( short-term walk distance - P = 1.0 ). The PPC intervention group received a high-intensity cardio exercise regimen ( 7.2 m/kg s) compared with a control trial with an integrated risk factor for pulmonary cancer ( PPC - 9.6 m t h/m )( P =0.99) BACKGROUND The trial was to assess the impact of a 2-month supervised PA intervention on fatigue and quality of life in patients with lung adenocarcinoma.",0.657187828780997
25572192,"There was no increased risk of infections with IV iron .
Gastrointestinal AEs were reduced with IV iron .
CONCLUSION Intravenous iron therapy is not associated with an increased risk of SAEs or infections .
Infusion reactions are more pronounced with IV iron","Patients were r and omized between no DA ( Arm 1 ), DA 300 g every 2 weeks starting on Day 28 after HCT (Arm 2 ), or DA plus i.v. The proportion achieving complete hemoglobin ( Hb ] response within 18 weeks ( primary end point ; 95% confidence interval [ [ '] H-related iron [] iron sulfate [') in patients receiving chemotherapy was 2.4 g/dl ( p = 0.0458 ).",0.9772911416060206
25428524,"Conclusions Oral TRT produces significant CV risk .
Differences in the degree to which serum DHT is elevated may underlie the varying CV risk by TRT administration route , as elevated serum dihydrotestosterone has been shown to be associated with CV risk in observational studies","The mean fat-free mass gained by the dutasteride groups was 0.6 kg ( 95 % CI, -0.1 to 1.2 kg ) when receiving 50 mg/wk of testosterone enanthate (, 9.6 kg [ 95 %) CI, 9.9 to 11.9 kg] for 125 mg /wk ; and 5.7 kg for 300 mg.",0.16472729944619288
30464474,"When only trials are considered that include probably blinded ratings or those that are sham-NF or semi-active controlled or those that employed optimally titration procedures , the findings do not support theta/beta NF as a st and alone treatment for children or adolescents with ADHD .
This review concludes that the present role of NF in treating children diagnosed with ADHD should be considered as complementary in a multimodal treatment approach , individualized to the needs of the child , and may be considered a viable alternative to stimulants for a specific group of patients .","Methods R and omized controlled trial in 91 children and adolescents with ADHD, aged less than 18 years ( mean ) and teachers reported improved ADHD symptom response (NF ), and the aim of this study is to explore the efficacy of multimodal treatment in ADHD children. Results Eighty participants completed the treatment study and 73 ( 91 % ) responded sufficiently on the self-reporting question naires ; however, no significant improvements were reported by teachers in all three groups : methylphenidate ( ADHD stimulant/ ADHD medication) as an active control group?",0.42642980756637433
24304677,"We found no evidence to support a protective association between perinatal use of probiotics and doctor diagnosed asthma or childhood wheeze .
R and omised controlled trials to date have not yielded sufficient evidence to recommend probiotics for the primary prevention of these disorders .",CONCLUSION Infants fed formulas containing probiotics or synbiotics show a similar rate in weight gain compared with those fed a control formula and tolerate these formulas well' 'BACKGROUND It is debated whether a low total diversity of the gut microbiota in early childhood is more important than an altered prevalence of particular bacterial species for the increasing incidence of allergic disease.,0.006435201388274996
30364046,"In addition , significant improvements were observed in quality of life , depression , impact of the disease , anxiety , and physical function .
Conclusion Dance-based intervention programs can be an effective intervention for people suffering from fibromyalgia , leading to a significant reduction of the level of pain with an effect size that can be considered as large .","Results ‘ global rating of change ’ question was compared with changes in BDI-II scores using general linear modelling to explore baseline dependency, assessing whether MCID is best measured in absolute terms ( i.e.",0.9839710195388115
31039960,"RESULTS Reassurance plus bra-fitting advice provides relief for most women .
There is some benefit in reducing dietary coffee and fat intake .
Dopamine agonists are useful , but less effective than endocrine treatments such as Danazol or Tamoxifen .
Of the Selective Oestrogen Receptor Modulator drugs , Ormeloxifene appears most effective , but is not licenced in the United Kingdom .
Relaxation therapy , acupuncture and kinesiology may be useful but currently lack good evidence of effectiveness .
Subsequent drug therapy should be balanced against its side-effects ; topical NSAIDs and Ormeloxifene show greatest benefit with least side-effects .","RESULTS The pain score decreased significantly when the mean initial breast pain scores were compared with the sixth-month breast painful score of the treatment or the placebo group of cyclic ( p = 0.0001 and p= 0.0001), respectively ) or noncyclic mastalgia ( P = 0.0101. No differences were found when a mean within-person change in pain values in each treatment group were presented with a comparison of both placebo and cyclic groups for either cyclic ornoncyclic (p = 0.0201, p 0.001) ; however, the difference was not statistically significant.",0.4736169459834812
29163833,"These and other outcomes for effectiveness of BTX-A at different dosages in two observation periods indicate that a dose greater than 50 U is significantly more effective for certain symptoms of OAB compared with placebo .
However , there were no significant differences between some dosages .
Compared with placebo , the outcomes of total adverse events for NDO and for IDO show that doses of 300 U and 200 U for NDO are associated with more complications .
Conclusions In consideration that the treatments of BTX-A were with minimal , local , and manageable adverse effects , this meta- analysis demonstrates that BTX-A 200 U is recommended for management of NDO for short-term treatment for there was no significant difference from the larger dose of 300U .","The primary outcome measures included adverse events ( AEs ), postvoid residual ( PVR ), post-traumatic cystometry ( P0.05), and initiation of clean intermittent catheterisation ( CIC ). Quality of life measures were significantly greater following onabotulinumtoxinA compared with placebo ( p  0.01 ].",0.026205546219974913
17054170,"Botox and CCBs were equivalent to GTN in efficacy with fewer adverse events .
No medical therapy came close to the efficacy of surgical sphincterotomy , though none in these RCTs was associated with the risk of incontinence .
Medical therapy for chronic anal fissure , acute fissure and fissure in children may be applied with a chance of cure that is marginally better than placebo , and , for chronic fissure in adults , far less effective than surgery","The radiofrequency bistoury easies the procedure, lessens operating times and healing process of the surgical wounds"" 'Purpose The objective of this study was to compare the efficacy of 0.25 percent omization glycerin trinitrate ointment in association with cryothermal anal dilators with 0.25 per cent omized glycerin. Methods We investigate the potential endpoint between the two groups based on the hypothesis that the surrogate endpoints are perfectly correlated between potential surrogate lines : Group A ; 16 patients were treated with 0.25% percent glycerin omide ointment and also used Cryothermal Anal Dilator.",0.3414888849101186
26793356,"The effect of ARB on the improvement of the PWV level is not superior to other types of antihypertensive agents , but ARB is superior to other types of antihypertensive agents for improving the AI level .
Overall , to improve of arterial stiffness , ARB maybe is superior to other antihypertensive agents","After a 4-week washout phase, we compared the effects of valsartan ( r n=66 ) ; an Angiotensin II receptor blocker ( n=865) ( a calcium channel blocker on Ao-PWV) in 131 T2DM patients with pulse pressure ( PP 60 mm Hg and raised albumin excretion rate ( AER ), in a 24-week r and omized'study.",0.5451662982421382
26358358,"Fructose had no effect on LDL-C , non-HDL-C , apolipoprotein B , triglycerides , or HDL-C in isocaloric trials .
Conclusions Pooled analyses showed that fructose only had an adverse effect on established lipid targets when added to existing diets so as to provide excess calories ( + 21 % to 35 % energy ) .
When isocalorically exchanged for other carbohydrates , fructose had no adverse effects on blood lipids .","The high-fructose diet also produced an increase of 0.8  0.9 in the HF lipid homeostasis model assessment of insulin resistance, whereas the high glucose intake ( HF ) was significantly higher after these interventions at 40 g/day. CONCLUSIONS In the isocaloric period ', overweight men who were on a low-calorie diet did not develop any significant changes in hepatic concentration of TAGs or serum levels of liver enzymes ; however, in those who had been on the diet for more than 6 months  : the effect of the low calorie diet on hepatic TAG levels was not significant!",0.13398480659308057
18197978,"Results The technology assessment was unable to differentiate between the various drugs in terms of efficacy , and its economic model was ultimately driven by cost differences .
While the assessment concluded that the economic model "" clearly identified an optimal treatment strategy "" with first-line dexamphetamine , the NICE appraisal committee subsequently found it impossible to distinguish between the different strategies on grounds of cost-effectiveness .","[' OBJECTIVE To test the hypotheses that in children with attention-deficit/hyperactivity disorder ( ADHD ) ( 1 ), oppositional defiant disorder, and overall functioning are significantly improved by methylpheni date combined with intensive multimodal psychosocial treatment compared with ( 2 st) treatment alone and ( 3 st), more children receiving combined treatment can be taken off methylphodi date. METHOD One hundred three children ( ages 7 - 9 years) with ADHD ( age group ; free of conduct and learning disorders ); parents of children who responded to short-term (1?) methylpheni date alone : ( two )( 2 ).",0.9976031136245315
